zinc_id,smiles
ZINC000100018854,CN1[C@H]2CCC[C@@H]1C[C@H](NC(=O)c1nn(C)c3ccccc13)C2
ZINC000009302239,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O
ZINC000000000373,C[C@@H](N)Cc1ccc(O)cc1
ZINC000000155905,C[C@H](S)C(=O)NCC(=O)O
ZINC000043206370,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12
ZINC000001542199,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
ZINC000036701290,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12
ZINC000000004949,NCC1(CC(=O)O)CCCCC1
ZINC000000004413,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1
ZINC000000010163,C[C@@H]1O[C@@]2(CS1)CN1CCC2CC1
ZINC000084668739,CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1
ZINC000103105084,O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12
ZINC000070466416,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC
ZINC000116473771,O=C1C(O)=C([C@H]2CC[C@@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21
ZINC000013986658,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1
ZINC000001530728,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
ZINC000003876023,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C
ZINC000003872931,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
ZINC000003875483,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
ZINC000003914596,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1
ZINC000003922770,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12
ZINC000003823475,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12
ZINC000003830842,O=C(NC[C@@H]1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
ZINC000003875392,COc1cc2c(cc1OC)[C@@H]1CC(=O)[C@H](CC(C)C)CN1CC2
ZINC000003876136,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
ZINC000012503187,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2
ZINC000000002216,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
ZINC000012503099,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1
ZINC000000538386,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1
ZINC000000537805,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)/N=C(\O)NC2CCCCC2)cc1
ZINC000000113415,CC(C)NC[C@H](O)COc1ccc(CC(N)=O)cc1
ZINC000001611274,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1
ZINC000000020783,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C
ZINC000000114124,CC(C)(S)[C@H](N)C(=O)O
ZINC000013298313,O=c1[nH]cnc2[nH]ncc12
ZINC000001187543,Cn1cc[nH]c1=S
ZINC000000621853,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
ZINC000040899447,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1
ZINC000001534965,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1
ZINC000003792789,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1
ZINC000003830999,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O
ZINC000003914808,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O
ZINC000000105196,N[C@@H](Cc1ccccc1)C(=O)O
ZINC000001482164,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
ZINC000001532525,N=C(N)NCCC[C@H](N)C(=O)O
ZINC000012661824,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1
ZINC000004658552,NCC(=O)O
ZINC000003831050,CC(=O)O[C@@H](C)C[N+](C)(C)C
ZINC000003831051,CC(=O)O[C@H](C)C[N+](C)(C)C
ZINC000000002212,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2
ZINC000000057624,NC[C@H](O)c1ccc(O)c(O)c1
ZINC000022002214,CCc1c(C)[nH]c2c1C(=O)[C@H](CN1CCOCC1)CC2
ZINC000022002218,CCc1c(C)[nH]c2c1C(=O)[C@@H](CN1CCOCC1)CC2
ZINC000022059926,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@@H]1CN
ZINC000022116608,Oc1ccc([C@@H]2CNCCc3c2cc(O)c(O)c3Cl)cc1
ZINC000000002176,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1
ZINC000003955219,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1
ZINC000003964126,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1
ZINC000003973334,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12
ZINC000003977764,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C
ZINC000002008866,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1
ZINC000002016037,Clc1ccc([C@H](Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1
ZINC000019364229,O=C(O)COCCN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1
ZINC000002015928,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1
ZINC000003951740,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O
ZINC000000075008,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C
ZINC000036294079,CN[C@@]1(c2ccccc2Cl)CCCCC1=O
ZINC000001530935,COCCCOc1ccnc(C[S@](=O)c2nc3ccccc3[nH]2)c1C
ZINC000001530688,CNCCCC12CCC(c3ccccc31)c1ccccc12
ZINC000000000565,Cc1ccccc1[C@H](OCCN(C)C)c1ccccc1
ZINC000000000128,CC(C)(C)NC[C@@H](O)COc1cccc2c1CCC(=O)N2
ZINC000001530697,CSc1ccc2c(c1)N(CC[C@H]1CCCCN1C)c1ccccc1S2
ZINC000001530703,CCCCN/C(O)=N/S(=O)(=O)c1ccc(C)cc1
ZINC000001530707,CCC(=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1
ZINC000001530948,O=C1CC[C@@H](N2C(=O)c3ccccc3C2=O)C(=O)N1
ZINC000018324776,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12
ZINC000013763987,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1
ZINC000019632668,CCN1C[C@@H](CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O
ZINC000019632917,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1
ZINC000019796155,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
ZINC000019632912,CC(C)Cn1cnc2c(N)nc3ccccc3c21
ZINC000019796080,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
ZINC000018115268,CN/C(=N\C#N)NCCSCc1nc[nH]c1C
ZINC000019702309,Clc1ccc2nsnc2c1N=C1NCCN1
ZINC000019796158,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1
ZINC000013831130,Cc1nnc(C(=O)NC(C)(C)c2nc(/C(O)=N/Cc3ccc(F)cc3)c(O)c(=O)n2C)o1
ZINC000014210457,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C
ZINC000014879992,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O
ZINC000014210455,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C
ZINC000019632670,CCN1C[C@H](CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O
ZINC000019632834,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
ZINC000019796018,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
ZINC000035999642,CN[C@]1(c2ccccc2Cl)CCCCC1=O
ZINC000013537284,Cc1nc[nH]c1CN1CCc2c(c3ccccc3n2C)C1=O
ZINC000013597823,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1
ZINC000013682481,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C
ZINC000000000083,C[C@@H](C[N+](C)(C)C)OC(N)=O
ZINC000019632618,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
ZINC000014768621,NC(=N/CCCCCC/N=C(N)/N=C(\N)Nc1ccc(Cl)cc1)/N=C(/N)Nc1ccc(Cl)cc1
ZINC000006021043,CN[C@@H](C)Cc1ccccc1
ZINC000019364242,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
ZINC000019594599,Clc1ccccc1CN1CCc2sccc2C1
ZINC000019364230,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1
ZINC000019418959,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
ZINC000019594594,CCCCOc1ccc(OCCCN2CCOCC2)cc1
ZINC000001530706,CCC(=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1
ZINC000001530716,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
ZINC000001481956,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@H]2O
ZINC000001536779,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1
ZINC000001530814,CCCCN1CCCC[C@@H]1C(=O)Nc1c(C)cccc1C
ZINC000001530736,CN/C(=C\[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1
ZINC000001530760,CCCNC[C@@H](O)COc1ccccc1C(=O)CCc1ccccc1
ZINC000001530912,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21
ZINC000001530621,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
ZINC000000006157,NC1=NC[C@@H]2c3ccccc3Cc3ccccc3N12
ZINC000000006427,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
ZINC000000007673,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1
ZINC000001533877,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O
ZINC000003831128,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C
ZINC000003920657,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C
ZINC000003803652,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O
ZINC000004212854,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO
ZINC000004099200,COc1ccnc(C[S@](=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC
ZINC000000538065,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1
ZINC000000538312,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
ZINC000000020253,NS(=O)(=O)c1cc([C@]2(O)NC(=O)c3ccccc32)ccc1Cl
ZINC000000020221,COc1ccc2cc(CCC(C)=O)ccc2c1
ZINC000004393164,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC
ZINC000000537795,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)/N=C(\O)NC3CCCCC3)cc2)cn1
ZINC000000537928,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
ZINC000000538621,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
ZINC000000001267,COC(=O)[C@H](c1ccccc1)[C@@H]1CCCCN1
ZINC000000001331,CN(C)CC/C=C1\c2ccccc2COc2ccccc21
ZINC000000013156,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1
ZINC000000538627,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O
ZINC000000538658,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCC[C@@H](O)c3cc(Cl)ccc32)c(C)c1
ZINC000000001464,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2
ZINC000085432549,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
ZINC000000601254,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N[C@H]1C
ZINC000000601281,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1
ZINC000000601283,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
ZINC000006716957,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1
ZINC000004475353,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S@](C)=O)cc1
ZINC000004618208,COCCCOc1ccnc(C[S@@](=O)c2nc3ccccc3[nH]2)c1C
ZINC000002525885,CN(C)C[C@@H](c1ccc(O)cc1)C1(O)CCCCC1
ZINC000004676424,COc1ccnc(C[S@@](=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC
ZINC000001530718,COCCc1ccc(OC[C@H](O)CNC(C)C)cc1
ZINC000001530947,O=C1CC[C@H](N2C(=O)c3ccccc3C2=O)C(=O)N1
ZINC000001530725,Clc1ccc([C@H](c2ccccc2Cl)C(Cl)Cl)cc1
ZINC000001530775,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1
ZINC000001530726,Clc1ccc([C@@H](c2ccccc2Cl)C(Cl)Cl)cc1
ZINC000001530975,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12
ZINC000001530977,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12
ZINC000001530759,CCCNC[C@H](O)COc1ccccc1C(=O)CCc1ccccc1
ZINC000001530764,CNCCCC1c2ccccc2C=Cc2ccccc21
ZINC000001530811,CCCCNc1ccc(C(=O)OCCN(C)C)cc1
ZINC000001530641,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1
ZINC000004097308,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
ZINC000085537053,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C
ZINC000000156792,CCCC(=O)Nc1ccc(OC[C@@H](O)CNC(C)C)c(C(C)=O)c1
ZINC000085534098,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
ZINC000085537014,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1
ZINC000002522648,COC(=O)[C@@H](c1ccccc1)[C@@H]1CCCCN1
ZINC000002522669,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
ZINC000002510358,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1
ZINC000001530572,CS(=O)(=O)OCCCCOS(C)(=O)=O
ZINC000001530613,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1
ZINC000001530601,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1
ZINC000001530812,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C
ZINC000001530618,CC(C)N(CC[C@](C(N)=O)(c1ccccc1)c1ccccn1)C(C)C
ZINC000001531009,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O
ZINC000001530571,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1
ZINC000000002273,CC(C)NC[C@H](O)c1cc(O)cc(O)c1
ZINC000000002647,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1
ZINC000004097404,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1
ZINC000000538550,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1
ZINC000004097286,CCC[C@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
ZINC000004097305,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
ZINC000000000096,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1
ZINC000000004321,NS(=O)(=O)Cc1noc2ccccc12
ZINC000004175630,Oc1nc2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
ZINC000004213946,O[C@@H](CNC[C@@H](O)[C@@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1
ZINC000004097343,CC[C@@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
ZINC000004097225,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12
ZINC000004097426,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
ZINC000003875259,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C
ZINC000003918138,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO
ZINC000000402954,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5
ZINC000001895505,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12
ZINC000003798064,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
ZINC000000491073,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
ZINC000001996117,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1
ZINC000003977767,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
ZINC000000057533,CCN(Cc1ccncc1)C(=O)[C@H](CO)c1ccccc1
ZINC000000056646,CC(C)NC[C@@H](O)COc1cccc2[nH]ccc12
ZINC000000057206,C[C@@H](NC(C)(C)C)C(=O)c1cccc(Cl)c1
ZINC000000057278,C[C@@H](CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1
ZINC000003986735,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
ZINC000004214700,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@@H]2O
ZINC000004340269,NC(N)=NC(=O)c1nc(Cl)c(N)nc1N
ZINC000000527386,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
ZINC000000001382,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl
ZINC000003981610,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N
ZINC000003875484,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
ZINC000000402909,C[C@@H](C(=O)O)c1cccc(Oc2ccccc2)c1
ZINC000003831430,C[C@@H](N)C12CC3CC(CC(C3)C1)C2
ZINC000003831531,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C
ZINC000003830986,Cc1c(OCC(F)(F)F)ccnc1C[S@](=O)c1nc2ccccc2[nH]1
ZINC000003977981,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
ZINC000000057512,Cc1ccc(S(=O)(=O)/N=C(\O)NN2CCCCCC2)cc1
ZINC000000057532,CCN(Cc1ccncc1)C(=O)[C@@H](CO)c1ccccc1
ZINC000038197764,COc1c(N2CCN[C@@H](C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
ZINC000006021033,C[C@H](N)Cc1ccccc1
ZINC000006036847,C[C@@H](N)Cc1ccccc1
ZINC000006382803,Nc1nc2nc[nH]c2c(=S)[nH]1
ZINC000000000053,CC(=O)Oc1ccccc1C(=O)O
ZINC000000643114,C[C@@H]1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
ZINC000000643138,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
ZINC000000002281,CC(C)(C)NC[C@@H](O)c1cc(O)cc(O)c1
ZINC000000009073,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3
ZINC000001482113,N[C@@H](CCC(=O)O)C(=O)O
ZINC000000895081,O=C(O)CC(O)(CC(=O)O)C(=O)O
ZINC000000895199,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O
ZINC000000001554,O=C(O)c1ccccc1O
ZINC000000020244,CN(C)CCOC(c1ccccc1)c1ccccc1
ZINC000000056652,CC(C)NC[C@H](O)c1ccc(O)c(O)c1
ZINC000000056653,CC(C)NC[C@@H](O)c1ccc(O)c(O)c1
ZINC000000113355,CNC[C@H](O)c1cccc(O)c1
ZINC000000391812,CN1CCC[C@H]1c1cccnc1
ZINC000003812897,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
ZINC000003875334,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C
ZINC000005029557,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
ZINC000005133378,Oc1ccc(O)cc1
ZINC000013540519,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
ZINC000000033882,NCCc1ccc(O)c(O)c1
ZINC000000057522,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1
ZINC000000057001,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O
ZINC000001886617,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21
ZINC000000057464,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1
ZINC000000896463,CC(C)(C)NC[C@H](O)COc1cccc2c1CCC(=O)N2
ZINC000000896543,O=C(NC[C@H]1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
ZINC000000896557,CN1[C@H]2CCC[C@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2
ZINC000000896711,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1
ZINC000000896819,CC(C)NC[C@H](O)c1ccc(NS(C)(=O)=O)cc1
ZINC000001530579,COc1ccccc1OCCNC[C@H](O)COc1cccc2[nH]c3ccccc3c12
ZINC000001530580,COc1ccccc1OCCNC[C@@H](O)COc1cccc2[nH]c3ccccc3c12
ZINC000003873371,Clc1ccc(CS[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
ZINC000004097344,CC[C@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
ZINC000006627681,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
